,SMILES,4-block polymer,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HeavyAtomMolWt,MaxAbsPartialCharge,MaxPartialCharge,MinAbsPartialCharge,MinPartialCharge,MolWt,NumValenceElectrons,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,Band Gap (eV),Band Gap Uncertainty (eV),Total Dielectric Constant,Total Dielectric Constant Uncertainty,Probability of Improvement
1065,OCC(=O)O,O-CH2-CO-O,76.016043988,1.8,2.0,2.0,72.019,0.47954077546948304,0.328849903557252,0.328849903557252,-0.47954077546948304,76.051,30.0,0.43652344089524175,0.957516150253834,0.01882989516413708,0.2572489805241042,0.7490451827871061,38.40854862785761,108.68607965502571,152.90049200411718,1.4563888420957702,9.866353065957725e-10,5.579150000000004,1.2622564846174673,3.7900600000000004,0.8022913541355462,0.044510145943897524
847,COC(=S)C,CH2-O-CS-CH2,90.013935812,1.8,2.0,2.0,84.09899999999999,0.49053500435017466,0.15565550115011126,0.15565550115011126,-0.49053500435017466,90.14699999999999,30.0,0.31401701734642307,0.9231317808400294,0.013743527410054215,0.3054213857509268,0.7662919655103462,66.62820112776569,142.98215567579197,202.2889171760467,1.5271904986158138,0.09245183069860853,4.9078000000000035,1.581049542442725,3.9313600000000006,0.8055341601872583,0.04401187573821699
499,NCOC(=O),NH-CH2-O-CO,75.0320284,2.0,2.6,2.6,70.027,0.4521796082085512,0.2938856670764872,0.2938856670764872,-0.4521796082085512,75.06700000000001,30.0,0.27113199290460543,0.9337524314152432,0.04460905702889808,0.3432935900298948,0.7468647255983137,20.347082567238772,93.29975093898483,171.15781619479344,1.3736417346757677,0.13618894347756044,5.778160000000003,0.6851271444168668,3.735280000000003,0.7611960716615356,0.0421230518249718
838,CNC(=S)C,CH2-NH-CS-CH2,89.029920224,1.8,2.0,2.0,82.107,0.38296329169611837,0.07188130076408474,0.07188130076408474,-0.38296329169611837,89.163,30.0,0.493824320834052,0.9089068263363325,0.016811720792755894,0.21979501702716336,0.5992847216833829,46.686750947355506,161.55804897941803,208.69650448435715,1.5139707966279492,7.694516247587421e-10,4.531039999999999,1.274959795389592,4.08664,0.7705034667952299,0.04204174304491615
926,C(=O)OC(=S)C(=O),CO-O-CS-CO,117.97246492400001,1.5714285714285714,2.142857142857143,2.2857142857142856,116.09699999999998,0.41322601262003317,0.2989349836954726,0.2989349836954726,-0.41322601262003317,118.11299999999999,38.0,0.32015128913156754,0.951604548311884,0.005432787241552524,0.5683072735080544,0.6219495330192939,198.3917769035194,259.20434387989644,354.66049506829995,1.8281708249568038,0.28713655927321075,3.683060000000003,0.9566000816279369,4.966440000000001,0.9997740518089323,0.04102341869879185
1077,OC(=O)OC,O-CO-O-CH2,76.01604398799999,2.0,2.2,2.2,72.019,0.5049769557190423,0.5049769557190423,0.4497252634661434,-0.4497252634661434,76.051,30.0,0.4207841751638387,0.9613728914371471,0.01842671481954177,0.27020041551328144,0.7212276755056782,39.67060130216724,106.61328695592154,146.20092835044517,1.4294647233460194,6.85034051762623e-11,5.944060000000005,0.8182658827493803,3.6885900000000036,0.7723660363025157,0.03919797944592364
257,COC(=S)N,CH2-O-CS-NH,91.00918478,2.0,2.2,2.2,86.095,0.47453190403622575,0.25316411980092685,0.25316411980092685,-0.47453190403622575,91.135,30.0,0.35192162162301055,0.913389079869239,0.011240160208129023,0.29173895058048727,0.6828722149847392,65.83331715867897,144.02837596035675,200.13429428134108,1.5182073417208517,0.13908945080929416,4.8555500000000045,1.0195490359499237,3.9275700000000007,0.785539926011966,0.03819652524465124
822,CC(=O)CN,CH2-CO-CH2-NH,73.052763844,2.0,2.2,2.2,66.039,0.3240726091430535,0.14283012294201536,0.14283012294201536,-0.3240726091430535,73.095,30.0,0.40534049085050683,0.9579918488950521,0.01790624455321615,0.2657488339985937,0.7283348013787262,36.027492679172965,103.90313506680558,143.03148679050418,1.4740553878529894,1.434412785116561e-10,5.752720000000004,1.1284924563149152,3.6585999999999994,0.8086923914844055,0.036323332684504786
844,COCC(=S),CH2-O-CH2-CS,90.013935812,2.0,2.6,2.6,84.09899999999999,0.3797722175163994,0.07453204217638396,0.07453204217638396,-0.3797722175163994,90.147,30.0,0.463560729033942,0.9851472852425829,0.030680659779548477,0.1294198687529605,0.8757817150254732,45.07959251881903,207.33647717146647,247.85715250418303,1.4853441538690244,0.18868732840038294,5.034819999999998,1.20655525730858,3.7857300000000014,0.8061200945283995,0.03375632594649661
1066,OCC(=S)O,O-CH2-CS-O,91.993200368,1.8,2.0,2.0,88.08699999999999,0.5003237307470265,0.18230031794582807,0.18230031794582807,-0.5003237307470265,92.11899999999999,30.0,0.3717708205352912,0.9586841810397008,0.011967403864382324,0.29033880211174123,0.7799719431539363,82.53133981897098,167.94314574097967,217.23753686342582,1.5263426589266957,0.13771204442045842,4.749630000000002,1.6723336056953086,3.938860000000001,0.7396930423359066,0.03334776512519338
903,C(=O)C(=S)CC(=O),CO-CS-CH2-CO,115.993200368,1.5714285714285714,2.142857142857143,2.2857142857142856,112.10899999999998,0.3029931531839931,0.15667944247740878,0.15667944247740878,-0.3029931531839931,116.14099999999999,38.0,0.32252416614125534,0.9082834621490263,0.005568691032449147,0.46291711672384944,0.7249886115267511,177.71025902996843,302.10917771970696,370.7161022151508,1.879583777112719,0.06821886378508245,3.843380000000004,0.9321494208410793,4.5335100000000015,0.8376329500795235,0.0309984627249314
1045,NC(=S)NC,NH-CS-NH-CH2,90.02516919199999,2.0,2.2,2.2,84.103,0.37634311010527816,0.16288216978733752,0.16288216978733752,-0.37634311010527816,90.151,30.0,0.484254357062092,0.9756277262960412,0.007336357812852433,0.2245666486856038,0.5872688021440732,48.182031835623384,165.93153663246656,194.11186861331495,1.5696792119892133,1.4052019762727575e-09,4.381569999999999,0.9501371656113373,4.094229999999999,0.7641976906970844,0.03038133111032316
815,CCNC(=O),CH2-CH2-NH-CO,73.052763844,2.0,2.6,2.6,66.03899999999999,0.35895730553535843,0.2066130988498676,0.2066130988498676,-0.35895730553535843,73.095,30.0,0.29829896606435463,0.9939084066894168,0.01661264090927639,0.3671444235400233,0.7269218021686262,42.51962736469983,90.94741075592047,118.56686592854386,1.5988751855224417,0.1272714125644617,4.64382,1.1738064444111445,3.909020000000001,0.772773322263061,0.030084638656878094
908,C(=O)C(=S)NC(=O),CO-CS-NH-CO,116.988449336,1.5714285714285714,2.142857142857143,2.2857142857142856,114.10499999999999,0.31698273929624854,0.2117239684197727,0.2117239684197727,-0.31698273929624854,117.12899999999999,38.0,0.36798243196414915,0.9579605308284497,0.006681761073191662,0.32778628508816954,0.7621369537746779,112.1956724890249,275.7395366183218,396.70378168079395,1.8740849099060835,4.0831543731788524e-11,3.8416700000000015,1.0504707281146552,4.366419999999997,0.7938247656109689,0.028691217026762847
819,CCOC(=S),CH2-CH2-O-CS,90.013935812,2.0,2.6,2.6,84.09899999999999,0.4901247247709491,0.14580094835842586,0.14580094835842586,-0.4901247247709491,90.147,30.0,0.4733170539077085,0.9929146627089699,0.01504574954383224,0.20331078012130874,0.9538815102976128,54.84251283680026,238.45864969265403,227.0477626825223,1.4891720848294712,0.16569823338064232,5.230930000000002,0.8833609249902974,3.7478000000000007,0.7482014564556856,0.028408775325955475
845,COCN,CH2-O-CH2-NH,61.052763844,2.0,2.25,2.25,54.028,0.36976956740202516,0.0935934330311604,0.0935934330311604,-0.36976956740202516,61.083999999999996,26.0,0.41415795352791884,0.9975443147487796,0.03909295199510618,0.2635211492943621,0.8087640011374646,20.68165204990326,59.74836738672846,76.61313312960121,1.1985313543501186,0.09445800579180641,7.014059999999998,1.6202359398679338,3.5295300000000007,0.7731530652704544,0.025534225623058914
917,C(=O)NC(=S)C(=O),CO-NH-CS-CO,116.988449336,1.5714285714285714,2.142857142857143,2.2857142857142856,114.10499999999999,0.31698273929624854,0.2117239684197727,0.2117239684197727,-0.31698273929624854,117.12899999999998,38.0,0.34236749675220224,0.9406454482418037,0.00530221123080845,0.23919922926248774,0.7149526171221273,132.83840045155947,269.16722533591275,389.3485306753221,1.8788263659200113,1.2852842896123192e-10,3.6940000000000013,1.1395930719921883,4.339659999999998,0.7872735600697104,0.025279236471681496
895,C(=O)C(=O)NC,CO-CO-NH-CH2,87.0320284,1.8333333333333333,2.3333333333333335,2.3333333333333335,82.038,0.3528280593332352,0.2833526885946374,0.2833526885946374,-0.3528280593332352,87.07799999999999,34.0,0.4041873900977775,0.9606421321097245,0.011719219122315924,0.273343707925416,0.7366028538053031,60.80828676645433,164.65356849615432,227.03937769710984,1.6674063861722455,1.532243578765884e-11,3.7141600000000006,0.9758385876751088,4.28663,0.8083896569156762,0.01770723162436475
831,CC(=S)CN,CH2-CS-CH2-NH,89.029920224,2.0,2.2,2.2,82.107,0.32608424480514075,0.023935451272659353,0.023935451272659353,-0.32608424480514075,89.16300000000001,30.0,0.3678983396320191,0.9546545194710372,0.014678352919771957,0.293552921844759,0.7775456501225617,53.876604505585625,144.04245387971088,182.89532578432747,1.4589818753369934,0.12977206332669775,5.191610000000001,1.406185082532591,3.4265,0.8443322485898459,0.017284586468966783
916,C(=O)NC(=O)O,CO-NH-CO-O,89.011292956,1.8333333333333333,2.3333333333333335,2.3333333333333335,86.02599999999998,0.4647479060780024,0.41065549550166425,0.41065549550166425,-0.4647479060780024,89.04999999999998,34.0,0.4952483478439888,0.9738688202433744,0.015189792336300452,0.2226510584199982,0.7697643383913831,48.2353781669681,175.38797333946198,218.93825084584324,1.6101855915404504,2.0383794794698294e-11,4.034400000000002,0.6737227831949963,4.440370000000002,0.7317043548153488,0.01686304035090299
909,C(=O)C(=S)OC(=O),CO-CS-O-CO,117.97246492400001,1.5714285714285714,2.142857142857143,2.2857142857142856,116.09699999999998,0.41322601262003317,0.2989349836954726,0.2989349836954726,-0.41322601262003317,118.11299999999999,38.0,0.14315023557798753,0.8401927727685143,0.003018866906737573,0.5377270691630156,0.6986646934322541,194.55930754406432,272.8120255175095,354.952572338265,1.818763309332614,0.30841826731326044,3.565050000000003,0.8017829056436961,4.807809999999998,0.8102990769155851,0.014930417736323328
201,C1=CC=CC=C1OC(=O)N,C6H4-O-CO-NH,137.047678464,1.3,1.9,2.4,130.08199999999997,0.4105085957704349,0.40946271243598786,0.40946271243598786,-0.4105085957704349,137.13799999999998,52.0,0.5529617042817986,0.9825032339598747,0.00851556740830387,0.18418346123104895,0.9612979765737394,112.02955316288474,590.0442825526632,606.5045829543128,2.2380144664733383,0.17386710166431996,4.039789999999999,0.7210497895975257,4.1965999999999966,0.8137231368884759,0.014796725955903154
868,C(=O)CC(=O)N,CO-CH2-CO-NH,87.0320284,1.8333333333333333,2.3333333333333335,2.3333333333333335,82.038,0.3693052568524203,0.22406696336982732,0.22406696336982732,-0.3693052568524203,87.078,34.0,0.4695012063064041,0.9313906219854258,0.014752561078803503,0.317082006362391,0.8603239742133549,48.39359677044577,187.9243556715829,210.29766192929787,1.8138974731999407,0.25613031666806346,3.8611899999999997,0.7469586368918265,4.422369999999998,0.7899745515442107,0.01479465762830484
1076,OC(=O)OC1=CC=CC=C1,O-CO-O-C6H4,138.03169405199998,1.3,1.9,2.4,132.07399999999998,0.5108412638887665,0.5108412638887665,0.44940787504898244,-0.44940787504898244,138.12199999999999,52.0,0.5622102507856838,0.9819972165572377,0.008436129806652048,0.1796139516725303,0.9653849067474387,113.76056635667612,604.1041219434612,632.8583601038486,2.259668178028342,0.18194003438594597,4.10593,0.6741145321102723,4.12459,0.8357461925609078,0.013619714890060775
328,C(=O)NCC1=CSC=C1,CO-NH-CH2-C4H2S,141.024834844,1.7777777777777777,2.6666666666666665,3.2222222222222223,134.13899999999998,0.35457047432509997,0.20688968728798773,0.20688968728798773,-0.35457047432509997,141.195,48.0,0.5297741093267099,0.9783026236706863,0.00593690237864376,0.22794942191016715,0.9186370674052045,133.03328012961921,550.6153329228943,603.1669919123391,2.144337662417136,0.1505561165286311,3.836949999999999,0.7710843908749021,4.325400000000002,0.8036642259852778,0.01318781830943306
553,OC1=CC=CC=C1CN,O-C6H4-CH2-NH,123.068413908,1.3333333333333333,2.0,2.4444444444444446,114.08299999999998,0.5076241201551964,0.11955457416963106,0.11955457416963106,-0.5076241201551964,123.155,48.0,0.2685757404010673,0.9250036914888474,0.004644800017341555,0.4114741983303128,0.6402500297330531,170.02257068355752,311.57583210713085,403.58263684310003,1.924040052435728,0.09589041579560117,4.234530000000001,0.6756932799306761,3.8680900000000005,0.8806508798777768,0.01277886551332862
920,C(=O)OCC(=O),CO-O-CH2-CO,88.016043988,1.5,2.1666666666666665,2.3333333333333335,84.02999999999999,0.46021042735128337,0.2930063248082845,0.2930063248082845,-0.46021042735128337,88.062,34.0,0.18847078306266984,0.9719348836244792,0.03528223364271735,0.22250942773422389,0.7529988092205275,74.72622903337414,121.53929117591744,275.22632528163336,1.7150567208866754,0.27618474008450467,4.101210000000002,0.8545585268715473,3.9686799999999995,0.7575971326184658,0.012698937415590856
1052,OC1=CSC=C1OC,O-C4H2S-O-CH2,130.008850432,1.625,2.375,2.625,124.11999999999998,0.5036804578285291,0.17068939191834975,0.17068939191834975,-0.5036804578285291,130.16799999999998,44.0,0.29987203204953156,0.9267489784911923,0.0036860410849815276,0.37458001160315874,0.62519861712109,169.28713815885592,286.0902564455491,455.0891169510075,1.9180183025625537,2.952607013471142e-11,4.261800000000005,0.8086060260091006,3.7225600000000028,0.8368721939532504,0.011461502033287387
199,C1=CC=CC=C1OC(=O)C,C6H4-O-CO-CH2,136.052429496,1.3,1.9,2.4,128.08599999999998,0.4267339377171449,0.307523937689319,0.307523937689319,-0.4267339377171449,136.14999999999998,52.0,0.5416513863601642,0.9816296640483515,0.008616972860802352,0.1901623039338442,0.9619563254969514,111.6296725144632,547.7415785689313,575.125317350111,2.246975734317315,0.18745194226585007,4.398099999999999,0.8325548473263402,3.5144900000000017,0.8923517973222185,0.011269446235506068
127,C1=CC=CC=C1CC(=O)N,C6H4-CH2-CO-NH,135.068413908,1.3,1.9,2.4,126.09399999999998,0.36939020174320136,0.2213390053721211,0.2213390053721211,-0.36939020174320136,135.16599999999997,52.0,0.5292948215026887,0.9794007370642622,0.00853280252480821,0.2507486833395813,0.8762103239951965,139.39405931074177,553.1208096141677,606.1416259413486,2.228283672881442,0.17010524395245036,4.102679999999999,0.8316124700218962,3.9124499999999984,0.7745573938805754,0.011243731590592334
869,C(=O)CC(=O)O,CO-CH2-CO-O,88.016043988,1.8333333333333333,2.3333333333333335,2.3333333333333335,84.02999999999999,0.48091550528760457,0.31006776726548096,0.31006776726548096,-0.48091550528760457,88.06199999999998,34.0,0.2902938675042914,0.9275319447595981,0.014427387442746418,0.3926501193243661,0.8487398976888292,48.75756467500488,165.25576017707297,204.40473283076273,1.7097444693911017,0.3912025443830615,3.9011200000000006,0.6663207399138775,4.331400000000001,0.8895202131195176,0.011206227807301778
900,C(=O)C(=O)OC(=S),CO-CO-O-CS,117.97246492400001,1.7142857142857142,2.2857142857142856,2.4285714285714284,116.09700000000001,0.4170991262852942,0.3764293903957664,0.3764293903957664,-0.4170991262852942,118.113,38.0,0.5398550112752353,0.9807258731271514,0.008508545655557831,0.14059834992221615,0.8600088794709617,64.21625474573472,413.28319588901405,545.7223721565608,2.1437177130529252,0.10073454942144952,3.500880000000001,0.810374279125979,4.6932,0.7581084291341171,0.011027227906965862
488,NCC1=CC=CC=C1O,NH-CH2-C6H4-O,123.068413908,1.3333333333333333,2.0,2.4444444444444446,114.08299999999997,0.5076241201551964,0.11955457416963106,0.11955457416963106,-0.5076241201551964,123.15499999999996,48.0,0.25859016712544075,0.9256145724650624,0.004194365043079136,0.40407729121640584,0.6392130007603333,158.33344705816734,278.218896947016,405.95676287196477,1.9212398072513754,0.06079104361717337,4.25133,0.6756331629269537,3.9217600000000017,0.7701252094747376,0.010812361423354486
899,C(=O)C(=O)OC,CO-CO-O-CH2,88.016043988,1.8333333333333333,2.3333333333333335,2.3333333333333335,84.03,0.4634928800489804,0.37052511182978415,0.37052511182978415,-0.4634928800489804,88.062,34.0,0.4065647769952227,0.9607916358046492,0.01220033981486004,0.27499212050691246,0.7281201502453118,62.0791526453079,165.74037518269444,225.08749862513992,1.6484479769839022,7.688619886581299e-11,3.9089100000000006,0.6940933096369281,4.279990000000001,0.7721279077625837,0.010177637106593628
595,OC(=O)CC1=CC=CC=C1,O-CO-CH2-C6H4,136.052429496,1.3,1.9,2.4,128.08599999999998,0.4809861733231742,0.3073147590435002,0.3073147590435002,-0.4809861733231742,136.14999999999998,52.0,0.5052881994071514,0.9777634460503528,0.008355222798041923,0.19916491289779176,0.96723766503735,128.71303052234558,584.3428889565092,619.6461256632956,2.2663198379085747,0.20860936780482403,4.376359999999999,0.7620146219748125,3.558220000000002,0.8600100183364254,0.009671879272109853
1084,OC(=S)OC1=CC=CC=C1,O-CS-O-C6H4,154.008850432,1.3,1.9,2.4,148.14199999999997,0.4721049473294014,0.3548255880537646,0.3548255880537646,-0.4721049473294014,154.19,52.0,0.48331695067283253,0.9722383825052566,0.007296637714069565,0.21166887471765045,0.9906349189050306,159.56624880221938,752.2497563848274,767.110740921596,2.332332134504614,0.17054238593575377,4.060170000000001,0.6496798704930501,4.040470000000003,0.8316022595060405,0.009197517470354875
1068,OCOC1=CC=CC=C1,O-CH2-O-C6H4,124.052429496,1.2222222222222223,1.8888888888888888,2.4444444444444446,116.07499999999997,0.4677686972085196,0.18596349966451486,0.18596349966451486,-0.4677686972085196,124.13899999999995,48.0,0.47165793027264713,0.9803631108644525,0.008125635236954037,0.2245988278816718,0.8263883868206071,104.59202293054783,503.3725928994744,473.7377683798006,2.0868168959387634,3.1888245877105395e-13,3.993690000000002,0.7136468302249181,3.9769999999999994,0.8424189628212482,0.00890082974954679
523,NC(=S)OC1=CC=CC=C1,NH-CS-O-C6H4,153.024834844,1.3,1.9,2.4,146.14999999999998,0.43208213568213827,0.2589946593896748,0.2589946593896748,-0.43208213568213827,153.206,52.0,0.4843917035825296,0.9738716353581944,0.005152167353464105,0.20805033863030223,0.8932519281084375,141.97800000384976,758.4664864354208,817.7819087907161,2.3584692188667367,0.013564499655552582,3.7967800000000005,0.7554055823013435,4.242629999999998,0.7432183580286892,0.00856766262264713
804,CC1=CC=CC=C1OC,CH2-C6H4-O-CH2,122.07316494,1.2222222222222223,1.8888888888888888,2.3333333333333335,112.08699999999997,0.4964893528963514,0.12126196245781415,0.12126196245781415,-0.4964893528963514,122.16699999999999,48.0,0.31400560709145964,0.9311174404480113,0.004023082307092011,0.35817327893740014,0.6369072776722631,151.21829028693702,275.66917334335557,423.3085387668049,1.9343792966119278,4.992693440255467e-12,4.117480000000003,0.7429418296369119,3.9155800000000003,0.7418741352457491,0.00844495663607602
340,C(=O)OC1=CC=CC=C1C,CO-O-C6H4-CH2,136.052429496,1.4,2.1,2.7,128.08599999999998,0.42847891204354527,0.2980055878705043,0.2980055878705043,-0.42847891204354527,136.14999999999998,52.0,0.2573909676269056,0.9368159379054724,0.004523378666306884,0.3808835755322699,0.8147765804902585,180.02367014623005,388.2455679696859,479.5674825483335,2.038288798746713,0.2223577277462321,3.93345,0.7085701486903567,4.204110000000001,0.6971078975773558,0.00838511140443671
949,C(=S)CC(=O)C(=S),CS-CH2-CO-CS,131.970356748,1.5714285714285714,2.142857142857143,2.2857142857142856,128.177,0.293549419447257,0.1704476990244771,0.1704476990244771,-0.293549419447257,132.20899999999997,38.0,0.5937120845190675,0.9970819635783525,0.014580672964508348,0.32398319944694587,0.905365943022772,173.11436708864002,476.08316624125524,542.6397206029055,2.009169727610455,0.25670003836836947,3.648190000000001,0.7288741119969031,4.46804,0.8276124404654981,0.008279912585658628
1028,NCC1=CC=CC=C1N,NH-CH2-C6H4-NH,122.08439831999999,1.2222222222222223,1.8888888888888888,2.3333333333333335,112.09099999999998,0.39846578352185086,0.03590572915416529,0.03590572915416529,-0.39846578352185086,122.17099999999998,48.0,0.251976015228214,0.9270531701363747,0.003829249596775455,0.3834161805566324,0.6689111109918814,148.42988893902256,251.09814002703143,401.5664973077054,1.9221421010142594,0.07135723572522332,4.156110000000002,0.6817778784545849,3.7381800000000025,0.8670881368048956,0.007855230361215944
870,C(=O)CC(=S)C(=O),CO-CH2-CS-CO,115.993200368,1.5714285714285714,2.142857142857143,2.2857142857142856,112.10899999999998,0.3029931531839931,0.15667944247740878,0.15667944247740878,-0.3029931531839931,116.14099999999998,38.0,0.33961073532362607,0.9670056691138182,0.005326301480359999,0.27340423456623564,0.7278467612658132,151.05352558889552,248.77747608486368,366.0424729860761,1.8824730900983602,0.0665255795165516,3.7883700000000022,0.8913792136251175,3.969449999999999,0.7666949514034889,0.007784851676882749
840,COC1=CC=CC=C1C,CH2-O-C6H4-CH2,122.07316494,1.2222222222222223,1.8888888888888888,2.3333333333333335,112.08699999999997,0.4964893528963514,0.12126196245781415,0.12126196245781415,-0.4964893528963514,122.16699999999997,48.0,0.30555930300278844,0.9286806895784497,0.0041646347148801685,0.36899139846017326,0.6344754667499366,151.58228139899018,265.63954413981844,419.4012568015885,1.9456619517608138,1.0718796249592473e-12,4.149790000000003,0.7346226632058483,3.7837499999999995,0.7940267385309477,0.007758988458039298
502,NC(=O)C1=CC=CC=C1C,NH-CO-C6H4-CH2,135.068413908,1.4,2.0,2.4,126.09399999999998,0.36559084008578724,0.24846495776005056,0.24846495776005056,-0.36559084008578724,135.16599999999997,52.0,0.3539722405141266,0.9486997196751588,0.003849395652008737,0.3119183120953578,0.673197239038087,172.37705623950154,375.13894420474435,537.7552202897749,2.0820119450766317,3.545483313776272e-11,3.812610000000004,0.7307954243818598,4.18937,0.7753483071704428,0.007705849420465162
573,OCC1=CC=CC=C1N,O-CH2-C6H4-NH,123.068413908,1.3333333333333333,2.0,2.4444444444444446,114.08299999999998,0.3984351848595025,0.07014045235296493,0.07014045235296493,-0.3984351848595025,123.15499999999999,48.0,0.2518044044797644,0.9364031686312064,0.004153354862566696,0.3712937968876178,0.6743727854528181,152.26410972555095,279.0522829727719,400.8765679722842,1.9208348558636736,0.10247930827380507,4.036020000000003,0.831868237460848,3.709680000000003,0.836592438585863,0.007580133380059668
789,C1=CC=CC=C1OC(=S)C1=CC=CC=C1,C6H4-O-CS-C6H4,214.04523594,0.8,1.3333333333333333,1.9333333333333333,204.20899999999995,0.4452452841017584,0.197501188425297,0.197501188425297,-0.4452452841017584,214.28900000000002,74.0,0.6044357805914401,0.9896520610680605,0.0029663633120603234,0.17074040816600242,0.9241476711413147,540.0644524236114,1534.282300230852,1545.8608387033164,2.9589381967454393,0.03793093730488587,3.153289999999999,0.7860218291547314,5.651830000000002,0.7760443389111609,0.007516268311077686
128,C1=CC=CC=C1CC(=O)O,C6H4-CH2-CO-O,136.052429496,1.3,1.9,2.4,128.08599999999998,0.4809861733231742,0.3073147590435002,0.3073147590435002,-0.4809861733231742,136.15,52.0,0.5494984474316521,0.967262756820157,0.006245407897942605,0.227987280727622,0.872395436812554,145.6721124234262,592.0005452029187,597.688694819719,2.291049048119142,0.13229053487373418,3.8525300000000002,0.9242927478762532,3.733900000000001,0.8567465199341298,0.007476411731773902
223,CC1=CC=CC=C1OC(=O),CH2-C6H4-O-CO,136.052429496,1.4,2.1,2.7,128.08599999999998,0.42847891204354527,0.2980055878705043,0.2980055878705043,-0.42847891204354527,136.14999999999998,52.0,0.26422472711278516,0.9247844432087514,0.0044545922901612104,0.3857271682300589,0.8160554233379318,180.46054517229467,393.32939108605245,476.47856147322926,2.0331975317048636,0.21954808427100475,3.8936400000000013,0.7019035461774662,4.188670000000001,0.7094598566465646,0.007266150356380371
24,C1=CSC=C1CC(=O)N,C4H2S-CH2-CO-NH,141.024834844,1.7777777777777777,2.5555555555555554,3.0,134.13899999999998,0.3693897693117341,0.22136975647671933,0.22136975647671933,-0.3693897693117341,141.19499999999996,48.0,0.5847752952603404,0.9856766784530459,0.00935296391891198,0.17012447551325083,0.9797302935309308,131.2883419369727,595.9871348885838,617.9157406031399,2.2178326242746205,0.18606397824344584,3.9512299999999994,0.6753139496755265,4.0936200000000005,0.7686652243697691,0.0071750781304419815
251,COC(=O)C1=CC=CC=C1,CH2-O-CO-C6H4,136.052429496,1.3,1.9,2.4,128.08599999999998,0.4654175231959395,0.33734142683544294,0.33734142683544294,-0.4654175231959395,136.14999999999998,52.0,0.5634924739849404,0.9838299933814123,0.0068836826302923525,0.17654261731842638,0.8216276357352089,117.47546697948795,532.3909328114254,658.2116059230984,2.265206444182263,7.0701506729734795e-12,3.909180000000001,0.6649261668927666,4.119899999999999,0.8218139951073278,0.007168937743482308
103,C1=CSC=C1OC(=S)N,C4H2S-O-CS-NH,158.98125578,1.7777777777777777,2.5555555555555554,3.0,154.195,0.4311869384627429,0.2590231366365284,0.2590231366365284,-0.4311869384627429,159.23499999999999,48.0,0.5712660170539314,0.9829029141901378,0.006191093072479387,0.19991111120439795,0.9456236482167009,115.70354034316865,711.3879746533995,778.5858715514394,2.3162508066026732,0.19067870258869002,3.833980000000001,0.7264137762433559,4.098410000000001,0.8078259492879107,0.0071687120385528534
752,C1=CC=CC=C1COC1=CC=CC=C1,C6H4-CH2-O-C6H4,184.088815004,0.7142857142857143,1.2857142857142858,1.9285714285714286,172.14199999999997,0.48891741742682365,0.11931009450015,0.11931009450015,-0.48891741742682365,184.23800000000003,70.0,0.7556240211127805,0.9967287350483677,0.006602541033891679,0.21970789780241237,0.9902359739860358,296.9881543699761,1645.702426178805,1777.5069752885931,3.195783810457976,6.865610684147483e-10,3.4767000000000015,0.7447857797451637,4.656890000000001,0.8477754922915335,0.0069985552721684875
1036,NC(=O)C1=CC=CC=C1N,NH-CO-C6H4-NH,136.063662876,1.3,1.9,2.3,128.08999999999997,0.3980808153989169,0.2502884753186924,0.2502884753186924,-0.3980808153989169,136.15399999999994,52.0,0.33712346753600075,0.9478882374011428,0.003770129957851682,0.3244584204141317,0.6757529667027827,182.04727035069018,372.78420846706695,549.6292996930584,2.07717335652547,2.5554860473327427e-10,3.751590000000003,0.7019069135862754,4.303629999999999,0.7745441577596196,0.006939706472653461
466,NC1=CSC=C1OC,NH-C4H2S-O-CH2,129.024834844,1.625,2.375,2.625,122.12799999999999,0.49371958720837955,0.15192637751997554,0.15192637751997554,-0.49371958720837955,129.18399999999997,44.0,0.3058896083893153,0.9325412286140717,0.003931547931435175,0.36160323301889535,0.6412682273921736,159.65739558479225,284.1409593351493,446.40919664639074,1.9043889335231194,2.4665722600946635e-12,4.093220000000003,0.7306387420328448,3.7765200000000014,0.804327040789764,0.006878745739426228
504,NC(=O)CC1=CC=CC=C1,NH-CO-CH2-C6H4,135.068413908,1.3,1.9,2.4,126.09399999999998,0.36939020174320136,0.22133900537212114,0.22133900537212114,-0.36939020174320136,135.16599999999997,52.0,0.4460927528224611,0.9807983716418479,0.00816080552195872,0.2221842355916706,0.9669280835399835,118.1658939974257,579.2015090617122,613.1460403337708,2.1742327403247224,0.13639017733145056,3.9727699999999997,0.6883915447492959,4.086889999999998,0.7161543861641555,0.006860192183635772
1059,OC1=CC=CC=C1OC1=CSC=C1,O-C6H4-O-C4H2S,192.024500496,1.1538461538461537,2.0,2.6923076923076925,184.17499999999998,0.5042389198491319,0.16856888510121734,0.16856888510121734,-0.5042389198491319,192.239,66.0,0.5565556968472988,0.9839725735242614,0.0035797743484932997,0.19378431211575842,0.8998955660604908,237.05566424454358,1090.4111311699355,1195.0147951626038,2.6586188643046142,6.640407168656232e-09,3.955420000000001,0.7024616358744707,3.90404,0.8556543573140768,0.0068588799743337136
